2.82764e-16	-0.0012262	0.00778878	0.0681573	0.185936	0.361139	0.593767	0.883789	1.05036	1.23323	1.33726	1.47008	1.60186	1.81037	1.96063	2.1509	2.32187	2.51447	2.65043	2.78595	2.91179	3.07354	3.12022	3.16468	3.20619	3.30677	3.36528	3.38396	3.37057	3.33338	3.28063	3.20212	3.1376	3.1185	3.11166	
5.62824e-18	0.00481541	0.0356323	0.100157	0.164796	0.229396	0.293925	0.35832	0.390071	0.438994	0.5076	0.72849	1.0918	1.78877	2.28536	2.86005	3.28827	3.61711	3.69854	3.5769	3.19906	2.59532	2.46747	2.32777	2.14886	1.44065	0.674797	0.0222728	-0.479367	-0.834728	-1.03686	-1.02473	-0.660333	-0.360237	-9.7968e-18	
-4.23545e-17	0.005037	0.00692381	0.0073706	0.00740432	0.00742141	0.0075191	0.0087313	0.0161318	0.0632031	0.141542	0.306641	0.488316	0.740624	0.900528	1.09563	1.27758	1.50472	1.68772	1.89677	2.12426	2.47712	2.59324	2.70905	2.82232	3.12565	3.34671	3.47795	3.52888	3.51307	3.44651	3.3152	3.19298	3.15523	3.14159	
-7.47673e-18	0.00932046	0.00215179	0.000232295	4.09264e-05	7.72467e-05	0.000611638	0.00624696	0.040188	0.227675	0.513691	1.01249	1.45372	1.97784	2.36135	2.95379	3.63739	4.58025	5.30468	5.9511	6.28319	6.28319	6.28159	6.20588	6.00613	4.78693	3.15517	1.60141	0.272896	-0.794496	-1.53984	-1.86148	-1.29468	-0.717115	2.20246e-18	
